response,feedback_type,contrast_right,contrast_left,response_time,mouse,session,contrast_diff,contrast_diff_abs,condition
0.0,1.0,0.0,0.0,2.1291372301883484,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.9027539924371126,Lederberg,16,1.0,1.0,go
-1.0,-1.0,0.25,0.5,0.559328879435725,Lederberg,16,-0.25,0.25,go
-1.0,-1.0,0.0,0.0,1.1726207197794167,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.2242689256043207,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.3305840581032555,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.168866317413773,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.8636214045554311,Lederberg,16,0.5,0.5,go
0.0,1.0,0.0,0.0,1.9689442645416193,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.9094504216381551,Lederberg,16,0.5,0.5,go
1.0,1.0,0.25,0.5,0.7405593127505767,Lederberg,16,-0.25,0.25,go
-1.0,-1.0,0.0,0.0,0.838917700202785,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9634366078387302,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.5,0.7344107815998768,Lederberg,16,0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.7384063608093356,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.141069933084168,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.6206267290272649,Lederberg,16,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.696444929425013,Lederberg,16,0.75,0.75,go
1.0,1.0,0.0,1.0,1.0267123425527416,Lederberg,16,-1.0,1.0,go
1.0,1.0,0.0,0.5,1.143095212017215,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.5,1.0,1.145251182665163,Lederberg,16,-0.5,0.5,go
-1.0,1.0,1.0,0.0,0.8377268144935215,Lederberg,16,1.0,1.0,go
0.0,-1.0,0.25,0.0,2.2361487816867225,Lederberg,16,0.25,0.25,go
-1.0,1.0,0.5,0.0,1.053523718246879,Lederberg,16,0.5,0.5,go
1.0,1.0,0.0,1.0,1.0567875595892247,Lederberg,16,-1.0,1.0,go
0.0,1.0,0.0,0.0,2.13489725216391,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.5921339258147214,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,1.0,0.9180398907411131,Lederberg,16,-1.0,1.0,go
1.0,1.0,0.25,0.5,0.6266680957428434,Lederberg,16,-0.25,0.25,go
1.0,-1.0,1.0,1.0,1.1537986916294471,Lederberg,16,0.0,0.0,go
0.0,1.0,0.0,0.0,2.026742208999906,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.25,1.0,0.9815697828539101,Lederberg,16,-0.75,0.75,go
1.0,1.0,0.25,1.0,1.2764046546480472,Lederberg,16,-0.75,0.75,go
1.0,1.0,0.0,1.0,0.8629584934326431,Lederberg,16,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.504915826921831,Lederberg,16,-1.0,1.0,go
-1.0,1.0,0.5,0.0,0.9980701126626172,Lederberg,16,0.5,0.5,go
-1.0,1.0,1.0,0.25,0.9639697329750447,Lederberg,16,0.75,0.75,go
1.0,1.0,0.25,1.0,0.7037991378310835,Lederberg,16,-0.75,0.75,go
0.0,1.0,0.0,0.0,2.2959439121247556,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.8880386323667153,Lederberg,16,-0.5,0.5,go
0.0,1.0,0.0,0.0,2.173114563650131,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.2762890187364633,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.8063034368987587,Lederberg,16,1.0,1.0,go
1.0,1.0,0.0,0.5,0.7416868050381709,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,0.5,1.2830820658808193,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,0.5,0.6748064343531723,Lederberg,16,-0.5,0.5,go
1.0,-1.0,0.0,0.0,1.682028705715254,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.0606575410386654,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.5731449622557534,Lederberg,16,1.0,1.0,go
1.0,1.0,0.0,1.0,0.9328207569785718,Lederberg,16,-1.0,1.0,go
-1.0,-1.0,0.0,0.0,1.519757954271995,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.774109681409584,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.4855175058976329,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.7719216934896735,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.9183589505656755,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9390166630749945,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.25,1.0,0.8808622267134751,Lederberg,16,-0.75,0.75,go
0.0,1.0,0.0,0.0,2.1091545037448327,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.25,1.0,1.270241935459751,Lederberg,16,-0.75,0.75,go
-1.0,1.0,1.0,0.0,0.9014375281821003,Lederberg,16,1.0,1.0,go
-1.0,1.0,1.0,0.25,0.8658015249729374,Lederberg,16,0.75,0.75,go
-1.0,1.0,0.25,0.0,0.9625014269608414,Lederberg,16,0.25,0.25,go
1.0,1.0,0.25,1.0,0.855285508091356,Lederberg,16,-0.75,0.75,go
1.0,-1.0,1.0,0.25,0.5881069517068909,Lederberg,16,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.7325159302409929,Lederberg,16,0.75,0.75,go
1.0,1.0,0.0,1.0,0.8182584781072819,Lederberg,16,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.8081439510722248,Lederberg,16,-1.0,1.0,go
1.0,1.0,0.0,0.5,1.0650977969303312,Lederberg,16,-0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.8493627771290448,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.16060770007266,Lederberg,16,0.0,0.0,no_go
1.0,-1.0,0.5,0.5,0.7761270928402837,Lederberg,16,0.0,0.0,go
-1.0,1.0,0.5,0.5,0.9045446977181655,Lederberg,16,0.0,0.0,go
0.0,1.0,0.0,0.0,2.289485358288175,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.7717309291633683,Lederberg,16,1.0,1.0,go
-1.0,1.0,1.0,0.25,0.9236387128504475,Lederberg,16,0.75,0.75,go
1.0,1.0,0.5,1.0,0.9542014531059522,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,0.5,1.3388912768542696,Lederberg,16,-0.5,0.5,go
-1.0,-1.0,0.0,0.0,2.112704519757699,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,1.0560986873565525,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.249019703148406,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.25,0.5,0.6189443957804315,Lederberg,16,-0.25,0.25,go
-1.0,1.0,0.25,0.0,0.8403549133057595,Lederberg,16,0.25,0.25,go
1.0,1.0,0.0,0.25,0.7495680823022894,Lederberg,16,-0.25,0.25,go
-1.0,1.0,1.0,0.0,0.7315109980253283,Lederberg,16,1.0,1.0,go
-1.0,1.0,1.0,0.5,0.7645678058192971,Lederberg,16,0.5,0.5,go
1.0,1.0,0.25,0.25,1.0550850007750796,Lederberg,16,0.0,0.0,go
1.0,1.0,0.0,0.25,0.7066980157935632,Lederberg,16,-0.25,0.25,go
1.0,1.0,0.25,1.0,0.8348074094423055,Lederberg,16,-0.75,0.75,go
-1.0,1.0,0.25,0.0,0.7516241331782112,Lederberg,16,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.9849106015650477,Lederberg,16,0.75,0.75,go
-1.0,1.0,0.5,0.0,0.9179746863283071,Lederberg,16,0.5,0.5,go
0.0,1.0,0.0,0.0,2.200115213065942,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.6687092213318238,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.162280071587361,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.0,0.5,1.0448983261854892,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,1.0,1.179242586577061,Lederberg,16,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.7441546097124956,Lederberg,16,-1.0,1.0,go
-1.0,1.0,0.5,0.0,0.5599664333061583,Lederberg,16,0.5,0.5,go
-1.0,1.0,1.0,0.25,0.8500483286680947,Lederberg,16,0.75,0.75,go
-1.0,1.0,0.25,0.0,0.7950354564660529,Lederberg,16,0.25,0.25,go
-1.0,1.0,0.25,0.0,0.6184577779408755,Lederberg,16,0.25,0.25,go
-1.0,1.0,0.5,0.0,0.5730380995748874,Lederberg,16,0.5,0.5,go
1.0,-1.0,1.0,0.5,0.9347494178520037,Lederberg,16,0.5,0.5,go
1.0,1.0,0.25,1.0,0.6642261185542111,Lederberg,16,-0.75,0.75,go
1.0,1.0,0.25,0.5,0.5556704912720534,Lederberg,16,-0.25,0.25,go
1.0,1.0,0.0,0.5,0.8732070516248314,Lederberg,16,-0.5,0.5,go
-1.0,1.0,0.25,0.25,0.6270016644571115,Lederberg,16,0.0,0.0,go
-1.0,1.0,1.0,0.25,0.8901677365255409,Lederberg,16,0.75,0.75,go
-1.0,1.0,1.0,0.0,1.0029969674127415,Lederberg,16,1.0,1.0,go
-1.0,1.0,0.25,0.0,0.5915359171176533,Lederberg,16,0.25,0.25,go
1.0,1.0,0.0,0.5,1.1066184951653213,Lederberg,16,-0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.9775980514268667,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.275204995941067,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.9638737375216806,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,2.020395649645252,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.223035155279149,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.8175291552054205,Lederberg,16,-0.5,0.5,go
0.0,1.0,0.0,0.0,2.243518989470772,Lederberg,16,0.0,0.0,no_go
1.0,-1.0,1.0,0.5,0.9289857735448095,Lederberg,16,0.5,0.5,go
-1.0,-1.0,0.0,0.0,1.2201284476608407,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9425582268257813,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.7779507022567032,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.25,0.5,0.5755191864420794,Lederberg,16,-0.25,0.25,go
0.0,1.0,0.0,0.0,2.0211014267518976,Lederberg,16,0.0,0.0,no_go
1.0,-1.0,1.0,0.25,0.8036862056633254,Lederberg,16,0.75,0.75,go
1.0,-1.0,1.0,0.25,0.8221049326264165,Lederberg,16,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.8528750591924563,Lederberg,16,0.75,0.75,go
1.0,1.0,0.0,0.25,1.0373602777297037,Lederberg,16,-0.25,0.25,go
-1.0,1.0,1.0,0.25,0.7176964244421242,Lederberg,16,0.75,0.75,go
1.0,1.0,0.25,0.25,1.1568328082316839,Lederberg,16,0.0,0.0,go
1.0,1.0,0.0,0.5,0.7335054670528507,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,0.5,0.7817159531011839,Lederberg,16,-0.5,0.5,go
-1.0,1.0,0.5,0.0,0.540130114717158,Lederberg,16,0.5,0.5,go
1.0,1.0,0.5,0.5,1.0929473107299827,Lederberg,16,0.0,0.0,go
-1.0,-1.0,0.0,0.0,0.7795222485036675,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.095182352859638,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,0.5,0.0,0.7741250768134478,Lederberg,16,0.5,0.5,go
1.0,1.0,0.0,1.0,0.545335295616951,Lederberg,16,-1.0,1.0,go
-1.0,1.0,0.5,0.0,0.7704358978420487,Lederberg,16,0.5,0.5,go
1.0,1.0,0.5,1.0,0.8083830338027838,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,1.0,0.9064938860293523,Lederberg,16,-1.0,1.0,go
-1.0,1.0,0.5,0.0,0.9329795416466595,Lederberg,16,0.5,0.5,go
1.0,1.0,0.5,1.0,0.877152520187451,Lederberg,16,-0.5,0.5,go
-1.0,-1.0,0.0,0.0,1.0258830998787971,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.1351834268343737,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.526951585767506,Lederberg,16,0.75,0.75,go
1.0,1.0,0.0,0.5,1.008313237182847,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,0.5,0.594174581403081,Lederberg,16,-0.5,0.5,go
1.0,1.0,0.0,0.5,1.3476670009723648,Lederberg,16,-0.5,0.5,go
0.0,1.0,0.0,0.0,2.222649966332142,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.5351576772638964,Lederberg,16,1.0,1.0,go
1.0,1.0,0.0,0.25,0.8487774471162766,Lederberg,16,-0.25,0.25,go
-1.0,-1.0,0.0,0.0,0.8136670034118652,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.048710650221551,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,0.5,0.25,0.572934859341899,Lederberg,16,0.25,0.25,go
-1.0,1.0,1.0,0.0,0.568112754177946,Lederberg,16,1.0,1.0,go
1.0,-1.0,0.25,0.25,1.0506396320635076,Lederberg,16,0.0,0.0,go
1.0,1.0,0.0,1.0,0.9396696314473729,Lederberg,16,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.9524394255378184,Lederberg,16,-1.0,1.0,go
0.0,-1.0,0.0,0.25,2.2603628497256523,Lederberg,16,-0.25,0.25,go
-1.0,1.0,0.5,0.25,0.5499491089743742,Lederberg,16,0.25,0.25,go
-1.0,1.0,1.0,0.0,0.8128084790506591,Lederberg,16,1.0,1.0,go
-1.0,1.0,0.25,0.0,0.710739177706273,Lederberg,16,0.25,0.25,go
1.0,1.0,0.0,0.25,1.9267286568937152,Lederberg,16,-0.25,0.25,go
1.0,1.0,0.0,0.25,0.9640747844320003,Lederberg,16,-0.25,0.25,go
1.0,1.0,0.25,1.0,0.8330541361235646,Lederberg,16,-0.75,0.75,go
-1.0,1.0,1.0,0.0,0.7646417644813255,Lederberg,16,1.0,1.0,go
1.0,-1.0,0.0,0.0,1.227087505387999,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.178400948107992,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.8344418423212119,Lederberg,16,1.0,1.0,go
0.0,1.0,0.0,0.0,1.9191069896814952,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.25,1.0,1.329914807580053,Lederberg,16,-0.75,0.75,go
1.0,-1.0,1.0,0.25,1.235564376383877,Lederberg,16,0.75,0.75,go
-1.0,1.0,1.0,0.25,0.6016483310580725,Lederberg,16,0.75,0.75,go
1.0,1.0,0.25,1.0,0.635145872117846,Lederberg,16,-0.75,0.75,go
1.0,-1.0,1.0,0.5,1.7421691778235981,Lederberg,16,0.5,0.5,go
-1.0,1.0,0.5,0.25,0.757544147188014,Lederberg,16,0.25,0.25,go
-1.0,1.0,0.5,0.0,0.955990347395641,Lederberg,16,0.5,0.5,go
1.0,1.0,0.0,1.0,0.9938644303065303,Lederberg,16,-1.0,1.0,go
-1.0,-1.0,0.0,0.0,0.7813011808289048,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.0079733102031696,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.25,1.0,0.9128600670935612,Lederberg,16,-0.75,0.75,go
1.0,-1.0,0.5,0.5,0.7710411513186273,Lederberg,16,0.0,0.0,go
1.0,1.0,0.25,0.5,0.7192030680307653,Lederberg,16,-0.25,0.25,go
-1.0,1.0,1.0,0.0,0.8357296287465488,Lederberg,16,1.0,1.0,go
0.0,1.0,0.0,0.0,2.0612413616980803,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,0.5,0.25,0.9798346220079566,Lederberg,16,0.25,0.25,go
-1.0,1.0,0.5,0.25,0.5747394507900481,Lederberg,16,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.7678914177861316,Lederberg,16,0.75,0.75,go
-1.0,1.0,1.0,0.25,1.0791849610044437,Lederberg,16,0.75,0.75,go
-1.0,-1.0,0.5,1.0,0.8662144860212493,Lederberg,16,-0.5,0.5,go
0.0,1.0,0.0,0.0,1.9939758021822627,Lederberg,16,0.0,0.0,no_go
0.0,-1.0,0.5,0.0,1.9081508431589782,Lederberg,16,0.5,0.5,go
0.0,1.0,0.0,0.0,1.9441509040195797,Lederberg,16,0.0,0.0,no_go
0.0,-1.0,0.25,1.0,1.9857455608000691,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.0296836508425713,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.9912157854240604,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.0565538915492425,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.149221989498642,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.0368654902840717,Lederberg,16,-0.75,0.75,go
1.0,1.0,0.25,1.0,1.0289929864836722,Lederberg,16,-0.75,0.75,go
-1.0,-1.0,0.0,0.0,1.1466871884017564,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,1.9343131936645932,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,0.25,0.25,1.0590730332180556,Lederberg,16,0.0,0.0,go
-1.0,1.0,1.0,0.0,0.667718477037397,Lederberg,16,1.0,1.0,go
-1.0,-1.0,0.0,0.5,1.1984842169301828,Lederberg,16,-0.5,0.5,go
-1.0,1.0,0.5,0.0,1.1318513814705966,Lederberg,16,0.5,0.5,go
1.0,1.0,0.0,1.0,1.8670886886757216,Lederberg,16,-1.0,1.0,go
0.0,-1.0,0.25,0.25,1.9653556088505866,Lederberg,16,0.0,0.0,go
0.0,1.0,0.0,0.0,2.164366309762727,Lederberg,16,0.0,0.0,no_go
-1.0,-1.0,0.25,1.0,0.9213064488030795,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.2064071334807522,Lederberg,16,-0.75,0.75,go
1.0,1.0,0.25,1.0,0.9963192543093555,Lederberg,16,-0.75,0.75,go
-1.0,1.0,0.5,0.0,1.373537139393875,Lederberg,16,0.5,0.5,go
1.0,1.0,0.0,1.0,2.212510987656742,Lederberg,16,-1.0,1.0,go
-1.0,-1.0,0.25,1.0,1.187988425382855,Lederberg,16,-0.75,0.75,go
1.0,1.0,0.25,1.0,1.1890232430271226,Lederberg,16,-0.75,0.75,go
0.0,1.0,0.0,0.0,1.9815057670584793,Lederberg,16,0.0,0.0,no_go
1.0,1.0,0.25,1.0,0.8579643211751318,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.5,0.25,2.027161509332018,Lederberg,16,0.25,0.25,go
0.0,1.0,0.0,0.0,2.071129182816321,Lederberg,16,0.0,0.0,no_go
0.0,-1.0,0.0,0.5,2.1440524295699106,Lederberg,16,-0.5,0.5,go
0.0,1.0,0.0,0.0,2.113318527716274,Lederberg,16,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.0257357673144725,Lederberg,16,0.0,0.0,no_go
0.0,-1.0,0.0,0.25,2.0237690705046134,Lederberg,16,-0.25,0.25,go
0.0,1.0,0.0,0.0,2.1630178471007184,Lederberg,16,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,1.1729902113354456,Lederberg,16,1.0,1.0,go
0.0,-1.0,0.25,1.0,1.9462151055195136,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.1512584187812536,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.116334531962366,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.1128225517697956,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.174245376631461,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.066194479312344,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.236475105504951,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,1.9522760939451018,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.294958903489487,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.1813737847323864,Lederberg,16,-0.75,0.75,go
0.0,-1.0,0.25,1.0,2.29347308886031,Lederberg,16,-0.75,0.75,go
-1.0,-1.0,0.0,0.0,1.4311137610110123,Lederberg,17,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.0663858640003525,Lederberg,17,0.0,0.0,no_go
-1.0,1.0,1.0,0.5,0.7894812423573256,Lederberg,17,0.5,0.5,go
-1.0,-1.0,0.0,0.0,0.9636159610939146,Lederberg,17,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.2489518314895065,Lederberg,17,0.0,0.0,no_go
-1.0,1.0,1.0,0.0,0.984362025167087,Lederberg,17,1.0,1.0,go
-1.0,1.0,0.5,0.25,1.1444748498075228,Lederberg,17,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.5616428197876644,Lederberg,17,0.75,0.75,go
1.0,1.0,0.25,1.0,1.0363411415751074,Lederberg,17,-0.75,0.75,go
1.0,1.0,0.25,1.0,0.8453049839668978,Lederberg,17,-0.75,0.75,go
1.0,1.0,0.25,1.0,0.669077395453769,Lederberg,17,-0.75,0.75,go
0.0,1.0,0.0,0.0,1.9091489614715158,Lederberg,17,0.0,0.0,no_go
-1.0,1.0,0.5,0.25,0.6939195430968823,Lederberg,17,0.25,0.25,go
-1.0,1.0,0.25,0.0,0.7169863892804358,Lederberg,17,0.25,0.25,go
1.0,1.0,0.25,1.0,1.0028325878670614,Lederberg,17,-0.75,0.75,go
-1.0,-1.0,0.0,0.0,0.6975453121586099,Lederberg,17,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.7526439603296637,Lederberg,17,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.286808530758009,Lederberg,17,0.0,0.0,no_go
1.0,-1.0,0.25,0.25,0.8101518386515636,Lederberg,17,0.0,0.0,go
-1.0,1.0,0.5,0.0,0.7646985631899099,Lederberg,17,0.5,0.5,go
1.0,1.0,0.25,0.5,1.2025994499239232,Lederberg,17,-0.25,0.25,go
1.0,1.0,0.0,0.5,0.8377751211115196,Lederberg,17,-0.5,0.5,go
1.0,1.0,0.25,0.5,1.1806407713565648,Lederberg,17,-0.25,0.25,go
0.0,1.0,0.0,0.0,2.0482207944979223,Lederberg,17,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.1081674861573845,Lederberg,17,0.0,0.0,no_go
1.0,1.0,0.0,1.0,0.944500602642421,Lederberg,17,-1.0,1.0,go
1.0,1.0,0.25,1.0,0.9875615527478772,Lederberg,17,-0.75,0.75,go
1.0,1.0,0.0,1.0,0.6589146165161708,Lederberg,17,-1.0,1.0,go
1.0,1.0,0.25,0.5,1.061828990693897,Lederberg,17,-0.25,0.25,go
-1.0,1.0,1.0,0.0,0.6948710396393665,Lederberg,17,1.0,1.0,go
-1.0,1.0,0.25,0.0,1.0834405179903115,Lederberg,17,0.25,0.25,go
0.0,1.0,0.0,0.0,2.097179392490716,Lederberg,17,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.016312155398481,Lederberg,17,0.0,0.0,no_go
1.0,-1.0,1.0,1.0,0.6723315617186074,Lederberg,17,0.0,0.0,go
-1.0,1.0,0.5,0.25,0.6450901457264422,Lederberg,17,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.5676473299727149,Lederberg,17,0.75,0.75,go
-1.0,-1.0,0.0,0.0,0.9809493768458424,Lederberg,17,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.9249049677644621,Lederberg,17,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.8724582536714536,Lederberg,17,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.0370835767217557,Lederberg,17,0.0,0.0,no_go
-1.0,-1.0,0.0,0.0,0.7034142824669516,Lederberg,17,0.0,0.0,no_go
0.0,1.0,0.0,0.0,2.213108006179766,Lederberg,17,0.0,0.0,no_go
1.0,1.0,0.0,0.5,0.7500714183308617,Lederberg,17,-0.5,0.5,go
1.0,1.0,0.0,1.0,0.8516457780133919,Lederberg,17,-1.0,1.0,go
1.0,1.0,0.0,1.0,0.834508276338056,Lederberg,17,-1.0,1.0,go
0.0,1.0,0.0,0.0,1.9483387217647135,Lederberg,17,0.0,0.0,no_go
1.0,1.0,0.0,1.0,0.6434307625257532,Lederberg,17,-1.0,1.0,go
1.0,1.0,0.25,1.0,1.123794593580783,Lederberg,17,-0.75,0.75,go
1.0,1.0,0.0,1.0,0.8417398909743099,Lederberg,17,-1.0,1.0,go
-1.0,-1.0,0.5,1.0,0.5262089347863252,Lederberg,17,-0.5,0.5,go
0.0,1.0,0.0,0.0,1.909580636598946,Lederberg,17,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.7344031212954576,Lederberg,17,0.75,0.75,go
0.0,1.0,0.0,0.0,2.0490343359768133,Lederberg,17,0.0,0.0,no_go
-1.0,1.0,1.0,0.25,0.667732561644641,Lederberg,17,0.75,0.75,go
-1.0,1.0,1.0,0.5,0.6107218643109036,Lederberg,17,0.5,0.5,go
0.0,1.0,0.0,0.0,2.1286802041337296,Lederberg,17,0.0,0.0,no_go
1.0,1.0,0.0,1.0,0.9761520476247938,Lederberg,17,-1.0,1.0,go
1.0,1.0,0.25,0.25,0.627129744509034,Lederberg,17,0.0,0.0,go
-1.0,1.0,0.5,0.0,0.6084210058040753,Lederberg,17,0.5,0.5,go
1.0,1.0,0.0,0.25,0.8931569240390331,Lederberg,17,-0.25,0.25,go
-1.0,1.0,0.5,0.25,0.7632242267727065,Lederberg,17,0.25,0.25,go
-1.0,1.0,0.25,0.25,0.9323943799070662,Lederberg,17,0.0,0.0,go
-1.0,1.0,1.0,0.25,0.5338849029422477,Lederberg,17,0.75,0.75,go
1.0,1.0,0.0,1.0,0.7974968150528525,Lederberg,17,-1.0,1.0,go
0.0,-1.0,0.0,0.5,2.226319377489574,Lederberg,17,-0.5,0.5,go
-1.0,1.0,0.25,0.0,1.1767055847969914,Lederberg,17,0.25,0.25,go
-1.0,1.0,1.0,0.25,0.5337427219419624,Lederberg,17,0.75,0.75,go
1.0,1.0,0.5,1.0,0.7126868447861057,Lederberg,17,-0.5,0.5,go
-1.0,1.0,0.25,0.0,0.8257178015444993,Lederberg,17,0.25,0.25,go
1.0,1.0,0.0,1.0,1.0817527589634324,Lederberg,17,-1.0,1.0,go
1.0,1.0,0.0,0.25,0.8296077073668471,Lederberg,17,-0.25,0.25,go
-1.0,1.0,1.0,0.0,0.7415870402404607,Lederberg,17,1.0,1.0,go
-1.0,1.0,1.0,0.5,0.8948564561997046,Lederberg,17,0.5,0.5,go
1.0,1.0,0.0,0.5,0.6114493727035324,Lederberg,17,-0.5,0.5,go
-1.0,1.0,1.0,0.0,0.7159476521745205,Lederberg,17,1.0,1.0,go
-1.0,1.0,0.25,0.0,0.9106430864479762,Lederberg,17,0.25,0.25,go
